-0.0019,-0.235
-0.0018,-0.234
-0.0017,-0.233
-0.0016,-0.233
-0.0015,-0.235
-0.0014,-0.237
-0.0013,-0.237
-0.0012,-0.237
-0.0011,-0.237
-0.001,-0.235
-0.0009,-0.236
-0.0008,-0.234
-0.0007,-0.233
-0.0006,-0.227
-0.0005,-0.227
-0.0004,-0.226
-0.0003,-0.226
-0.0002,-0.226
-0.0001,-0.223
0,-0.223
0.0001,-0.224
0.0002,1.896
0.0003,4.51
0.0004,2.511
0.0005,-2.978
0.0006,-4.809
0.0007,-5.42
0.0008,-5.234
0.0009,-4.093
0.001,-3.077
0.0011,-2.622
0.0012,-2.956
0.0013,-3.486
0.0014,-3.46
0.0015,-2.829
0.0016,-1.944
0.0017,-1.095
0.0018,-0.411
0.0019,0.105
0.002,0.444
0.0021,0.588
0.0022,0.594
0.0023,0.537
0.0024,0.473
0.0025,0.422
0.0026,0.387
0.0027,0.359
0.0028,0.331
0.0029,0.31
0.003,0.289
0.0031,0.267
0.0032,0.245
0.0033,0.223
0.0034,0.204
0.0035,0.178
0.0036,0.159
0.0037,0.141
0.0038,0.123
0.0039,0.105
0.004,0.091
0.0041,0.072
0.0042,0.058
0.0043,0.041
0.0044,0.028
0.0045,0.015
0.0046,-0.002
0.0047,-0.017
0.0048,-0.037
0.0049,-0.055
0.005,-0.069
0.0051,-0.086
0.0052,-0.1
0.0053,-0.113
0.0054,-0.125
0.0055,-0.136
0.0056,-0.147
0.0057,-0.155
0.0058,-0.165
0.0059,-0.174
0.006,-0.183
0.0061,-0.19
0.0062,-0.201
0.0063,-0.209
0.0064,-0.219
0.0065,-0.226
0.0066,-0.235
0.0067,-0.242
0.0068,-0.247
0.0069,-0.253
0.007,-0.261
0.0071,-0.263
0.0072,-0.267
0.0073,-0.275
0.0074,-0.281
0.0075,-0.287
0.0076,-0.288
0.0077,-0.294
0.0078,-0.295
0.0079,-0.298
0.008,-0.301
0.0081,-0.302
0.0082,-0.3
0.0083,-0.307
0.0084,-0.309
0.0085,-0.309
0.0086,-0.309
0.0087,-0.313
0.0088,-0.313
0.0089,-0.311
0.009,-0.306
0.0091,-0.308
0.0092,-0.307
0.0093,-0.303
0.0094,-0.294
0.0095,-0.289
0.0096,-0.291
0.0097,-0.292
0.0098,-0.287
0.0099,-0.283
0.01,-0.28
0.0101,-0.279
0.0102,-0.278
0.0103,-0.278
0.0104,-0.273
0.0105,-0.27
0.0106,-0.267
0.0107,-0.266
0.0108,-0.267
0.0109,-0.27
0.011,-0.272
0.0111,-0.269
0.0112,-0.272
0.0113,-0.273
0.0114,-0.269
0.0115,-0.269
0.0116,-0.27
0.0117,-0.269
0.0118,-0.267
0.0119,-0.265
0.012,-0.265
0.0121,-0.264
0.0122,-0.265
0.0123,-0.264
0.0124,-0.262
0.0125,-0.261
0.0126,-0.262
0.0127,-0.261
0.0128,-0.262
0.0129,-0.263
0.013,-0.26
0.0131,-0.254
0.0132,-0.25
0.0133,-0.244
0.0134,-0.239
0.0135,-0.234
0.0136,-0.235
0.0137,-0.233
0.0138,-0.231
0.0139,-0.231
0.014,-0.229
0.0141,-0.225
0.0142,-0.228
0.0143,-0.229
0.0144,-0.228
0.0145,-0.225
0.0146,-0.221
0.0147,-0.221
0.0148,-0.218
0.0149,-0.214
0.015,-0.214
0.0151,-0.212
0.0152,-0.211
0.0153,-0.211
0.0154,-0.213
0.0155,-0.209
0.0156,-0.212
0.0157,-0.212
0.0158,-0.212
0.0159,-0.209
0.016,-0.206
0.0161,-0.201
0.0162,-0.201
0.0163,-0.198
0.0164,-0.193
0.0165,-0.199
0.0166,-0.196
0.0167,-0.192
0.0168,-0.194
0.0169,-0.194
0.017,-0.194
0.0171,-0.19
0.0172,-0.19
0.0173,-0.191
0.0174,-0.192
0.0175,-0.198
0.0176,-0.201
0.0177,-0.207
0.0178,-0.212
0.0179,-0.215
0.018,-0.212
0.0181,-0.213
0.0182,-0.216
0.0183,-0.218
0.0184,-0.217
0.0185,-0.215
0.0186,-0.215
0.0187,-0.212
0.0188,-0.209
0.0189,-0.208
0.019,-0.207
0.0191,-0.203
0.0192,-0.202
0.0193,-0.2
0.0194,-0.202
0.0195,-0.198
0.0196,-0.198
0.0197,-0.198
0.0198,-0.196
0.0199,-0.194
0.02,-0.199
0.0201,-0.201
0.0202,-0.204
0.0203,-0.206
0.0204,-0.21
0.0205,-0.207
0.0206,-0.206
0.0207,-0.205
0.0208,-0.208
0.0209,-0.205
0.021,-0.203
0.0211,-0.202
0.0212,-0.2
0.0213,-0.202
0.0214,-0.208
0.0215,-0.212
0.0216,-0.215
0.0217,-0.216
0.0218,-0.219
0.0219,-0.221
0.022,-0.222
0.0221,-0.221
0.0222,-0.223
0.0223,-0.225
0.0224,-0.224
0.0225,-0.223
0.0226,-0.221
0.0227,-0.22
0.0228,-0.221
0.0229,-0.224
0.023,-0.228
0.0231,-0.23
0.0232,-0.229
0.0233,-0.231
0.0234,-0.234
0.0235,-0.234
0.0236,-0.233
0.0237,-0.23
0.0238,-0.233
0.0239,-0.231
0.024,-0.233
0.0241,-0.236
0.0242,-0.237
0.0243,-0.237
0.0244,-0.24
0.0245,-0.241
0.0246,-0.243
0.0247,-0.244
0.0248,-0.24
0.0249,-0.246
0.025,-0.25
0.0251,-0.247
0.0252,-0.248
0.0253,-0.245
0.0254,-0.244
0.0255,-0.247
0.0256,-0.244
0.0257,-0.244
0.0258,-0.244
0.0259,-0.241
0.026,-0.239
0.0261,-0.234
0.0262,-0.228
0.0263,-0.23
0.0264,-0.228
0.0265,-0.222
0.0266,-0.222
0.0267,-0.224
0.0268,-0.224
0.0269,-0.226
0.027,-0.224
0.0271,-0.223
0.0272,-0.218
0.0273,-0.217
0.0274,-0.218
0.0275,-0.219
0.0276,-0.226
0.0277,-0.232
0.0278,-0.235
0.0279,-0.238
0.028,-0.24
